"codeID","code","selfirst","seltext","selend","fileID"
114,"number of courses in higher education",82438,"Além dos dados apresentados no Quadro 6, foram obtidos dados recentes25 da UFMS, 
que atualmente conta com 43 cursos de pós-graduação, sendo 32 cursos de mestrados e 11 cursos de doutorado, com o total de 1.658 pós-graduandos matriculados no ano de 2014. Para o ano de 2014, essa IES já tem aprovados mais dois cursos de mestrado e dois de doutorado, atingindo um total de 34 cursos de mestrado e 13 de doutorado. 
Em 2012, a UEMS contava com seis cursos de pós-graduação em mestrado, e 221 
alunos matriculados. Em 2014, são onze cursos de mestrado e um de doutorado. 
Na UFGD, estão computados 18 cursos de mestrado e 8 cursos de doutorado. ",83081,76
115,"better teacher laboral conditions",86290,"- condições de trabalho atraentes, com segurança, conforto, tecnologia, boas relações e 
reconhecimento social; ",86402,76
115,"better teacher laboral conditions",86038,"- jornada de trabalho docente melhor estruturada e flexível, incorporando estudos e 
formação continuada formal na jornada, valorizando a opção de dedicação exclusiva e permanência na sala de aula (e/ou outros espaços de aprendizagem com estudantes); ",86289,76
115,"better teacher laboral conditions",86506,"- política de salário e remuneração distintiva, com alcance de média salarial superior a de 
outros profissionais com a mesma formação e carga horária, bem como incentivos tributários, culturais entre outros, inclusive para os aposentados; ",86746,76
33,"trainning courses",86884,"- formação inicial e continuada dos profissionais, com incentivo financeiro das redes para 
afastamentos remunerados, bolsas, parcerias e flexibilização de carga horária e contrapartida do profissional de produção científica, artística, técnica, tecnológica ou didática diretamente relacionada à realidade educacional em que atua.   ",87217,76
90,"promote democratic/public participation",95124,"No estado de Mato Grosso do Sul, a primeira regulamentação atinente à gestão 
democrática do ensino se deu pelo Decreto n.º 5.868/1991, que dispôs sobre a estrutura básica das unidades escolares da rede estadual de ensino, estabelecendo, em seu art. 13, a eleição como mecanismo para o preenchimento do cargo de diretor e diretor adjunto das unidades escolares, sendo garantida “a participação de pais, professores, funcionários e alunos”. O mesmo decreto instituiu o colegiado escolar, de caráter deliberativo, composto por representação de diferentes segmentos escolares, eleitos pelas respectivas categorias, sendo o diretor membro nato e secretário executivo do órgão.   ",95799,76
115,"better teacher laboral conditions",105290,"Os estados e municípios devem, ainda, destinar 15% das demais receitas de impostos e 
transferências não incluídas no FUNDEB para a manutenção e desenvolvimento do ensino fundamental, e aplicar o mínimo de 25% dos impostos e transferências em toda a educação. ",105550,76
117,"provide financial resources",98668,"20.29. prover recursos financeiros que possibilitem a execução das metas e estratégias estabelecidas neste PEE, na sua vigência. ",98797,77
117,"provide financial resources",98489,"20.28. reivindicar ao governo federal a complementação do Custo Aluno-Qualidade inicial (CAQi), quando comprovadamente necessário, a partir do segundo ano da vigência deste PEE; ",98667,77
11,"partnership with public institutions",28,"1.1 participar do regime de colaboração entre os entes federados para definição das metas de expansão da educação infantil, nas respectivas redes públicas de ensino, segundo padrão nacional de qualidade, considerando as peculiaridades locais;  ",272,77
11,"partnership with public institutions",273,"1.2 realizar, anualmente, em regime de colaboração e em parceria com outras instituições, o levantamento da demanda por creche para a população de até 3 anos, como forma de planejar a oferta e verificar o atendimento da demanda manifesta, preservando o direito de opção da família;  ",556,77
119,"meet education demand",764,"1.4 atender 30% da demanda manifesta por creche até 2018, 50% até 2020 e, progressivamente, atingir 60% até o final de vigência do PEE-MS, segundo padrão nacional de qualidade, considerando as peculiaridades locais dos municípios;  ",996,77
11,"partnership with public institutions",1276,"1.6 realizar, anualmente, em regime de colaboração e em parceria com outras instituições, levantamento da demanda por pré-escola, como forma de planejar a oferta  e verificar o atendimento da demanda manifesta;  
1.7 equipar, gradativamente, em regime de colaboração com os(as) gestores(as) municipais, as escolas que atendem a educação infantil com mobiliário, materiais pedagógicos, biblioteca, brinquedoteca, tecnologias educacionais e equipamentos suficientes e adequados para essa faixa etária, a partir da vigência do PEE-MS; 
1.8 providenciar, no prazo de três anos de vigência do PEE-MS, em articulação com os(as) gestores(as) municipais, a reforma física das escolas que atendem a educação infantil, respeitando as normas de acessibilidade e estabelecendo prioridades;  
1.9 participar, no prazo de dois anos, em regime de colaboração entre os entes federados, de programa nacional de construção e reestruturação de escolas que atendem a educação infantil, bem como de aquisição de equipamentos, visando à expansão e à melhoria da rede física, respeitadas as normas de acessibilidade;  
1.10 participar, em articulação com a União, a partir da vigência deste PEE-MS, da avaliação das instituições de educação infantil, avaliação nacional, com base nos indicadores nacionais de qualidade, a fim de aferir a infraestrutura física, o quadro de pessoal, as condições de gestão, os recursos pedagógicos, a situação de acessibilidade, entre outros indicadores relevantes;  ",2752,77
115,"better teacher laboral conditions",2920,"1.12 prover de professores(as), progressivamente até 2018, as salas de educação infantil, com jornada de trabalho mínima de 4 (quatro) horas, para o turno parcial, e de 7 (sete) horas, para a jornada integral; ",3130,77
33,"trainning courses",3147,"1.14 promover, permanentemente, a formação continuada dos(as) demais profissionais da educação infantil; ",3252,77
33,"trainning courses",3253,"1.15 promover, anualmente, a formação continuada dos(as) técnicos(as) de setores das secretarias municipais de educação responsáveis pela educação infantil;  ",3411,77
30,"training event",3412,"1.16 promover, anualmente, encontro estadual de gestores de instituições de educação infantil; ",3507,77
11,"partnership with public institutions",3746,"1.18 articular com as instituições de educação superior (IES) com vistas a assegurar, nos cursos de formação para profissionais do magistério, a elaboração de currículos e propostas pedagógicas que incorporem os avanços de pesquisas ligadas ao processo de ensino e de aprendizagem e às teorias educacionais no atendimento das crianças de 0 a 5 anos;",4095,77
93,"promote full-time education",5458,"1.23 providenciar, em articulação com os(as) gestores(as) municipais, a ampliação do acesso à educação infantil em tempo integral para todas as crianças de 0 a 5 anos; ",5626,77
11,"partnership with public institutions",5991,"2.1 participar, em articulação com os entes federados, da elaboração da proposta curricular de direitos e objetivos de aprendizagem e desenvolvimento para os(as) estudantes do ensino fundamental, a partir do primeiro ano de vigência deste PEE; 
2.2 	participar do pacto entre os entes federados para implantação dos direitos e objetivos de aprendizagem e desenvolvimento que configurarão a base nacional comum curricular do ensino fundamental; ",6435,77
112,"social equality/assistence program",6436,"2.3 realizar, permanentemente, a busca ativa de crianças e adolescentes fora da escola, em parceria com órgãos públicos de assistência social, saúde e proteção à infância, adolescência e juventude; ",6634,77
123,"develop mechanism for school permance",6635,"2.4 criar, a partir do primeiro ano de vigência deste PEE, mecanismos para assegurar a permanência e a aprendizagem dos(as) estudantes do ensino fundamental, favorecendo o fluxo escolar; ",6822,77
124,"individual monitoring",6823,"2.5 promover ações permanentes de acompanhamento individualizado para que pelo menos 95% dos(as) estudantes concluam esta etapa de ensino na idade recomendada, considerando as habilidades e competências necessárias, até o final da vigência do PEE-MS; ",7074,77
11,"partnership with public institutions",7075,"2.6 realizar, em parceria com as áreas de saúde, assistência social, conselho tutelar e Ministério Público, o acompanhamento individualizado e o monitoramento de acesso e permanência na escola, identificando motivos de ausência, baixa frequência e abandono dos(as) estudantes, até o final da vigência do PEE-MS",7385,77
124,"individual monitoring",7388,"2.7 criar e implementar mecanismos para o acompanhamento individualizado dos(as) estudantes do ensino fundamental, por meio de reforço escolar e acompanhamento psicopedagógico; ",7565,77
125,"monitoring social assistance",7566,"2.8 fortalecer e criar mecanismos para o acompanhamento e o monitoramento do acesso, da permanência e do aproveitamento escolar dos(as) beneficiários(as) de programas de transferência de renda, bem como das situações de discriminação, preconceitos e violências na escola, visando ao  estabelecimento de condições adequadas para o sucesso escolar dos(as) estudantes, em colaboração com as famílias e com órgãos públicos de assistência social, saúde e proteção à  infância, adolescência e juventude, até o final da vigência do PEE-MS;  ",8100,77
81,"develop of labs/environments",8356,"2.10 desenvolver, a partir do segundo ano de vigência deste PEE-MS, tecnologias pedagógicas que combinem, de maneira articulada, a organização do tempo e das atividades didáticas entre a escola e o ambiente comunitário, considerando as especificidades da educação especial, das escolas do campo e das comunidades indígenas e quilombolas, inseridas nos currículos específicos, respeitando a cultura de cada comunidade; ",8774,77
126,"incentivate parents participation",9058,"2.12 incentivar a participação dos pais ou responsáveis no acompanhamento das atividades escolares dos filhos por meio de reuniões sistemáticas e projetos que visem ao estreitamento das relações entre as escolas e as famílias;  ",9286,77
112,"social equality/assistence program",9287,"2.13 garantir, independente do número de estudantes, a oferta do ensino fundamental para as populações do campo, povos das águas, indígenas e quilombolas, nas próprias comunidades, buscando a universalização dessa etapa; ",9508,77
128,"reestructuring learning content",10007,"3.1 participar das discussões nacionais sobre o programa nacional de renovação do ensino médio, a fim de inovar com abordagens interdisciplinares estruturadas pela relação entre teoria e prática, por meio de currículos escolares que organizem, de maneira flexível e diversificada, conteúdos obrigatórios e eletivos articulados em dimensões como ciência, trabalho, linguagens, tecnologia, cultura e esporte;  ",10415,77
