"codeID","code","selfirst","selend","catID","catName","fileID","fileCatID","fileCat"
11,"partnership with public institutions",1031,1108,18,"vision",60,2,"CIEB summarization"
13,"education TV",1110,1131,13,"distribution",60,2,"CIEB summarization"
13,"education TV",1110,1131,19,"material",60,2,"CIEB summarization"
13,"education TV",1110,1131,20,"infrastructure",60,2,"CIEB summarization"
2,"digital resouces",1242,1266,13,"distribution",60,2,"CIEB summarization"
2,"digital resouces",1242,1266,19,"material",60,2,"CIEB summarization"
2,"digital resouces",1242,1266,20,"infrastructure",60,2,"CIEB summarization"
1,"paper-based material",1269,1288,13,"distribution",60,2,"CIEB summarization"
1,"paper-based material",1269,1288,19,"material",60,2,"CIEB summarization"
2,"digital resouces",1291,1334,13,"distribution",60,2,"CIEB summarization"
2,"digital resouces",1291,1334,19,"material",60,2,"CIEB summarization"
2,"digital resouces",1291,1334,20,"infrastructure",60,2,"CIEB summarization"
3,"learning mobile apps",1335,1471,13,"distribution",60,2,"CIEB summarization"
3,"learning mobile apps",1335,1471,14,"development",60,2,"CIEB summarization"
3,"learning mobile apps",1335,1471,19,"material",60,2,"CIEB summarization"
3,"learning mobile apps",1335,1471,20,"infrastructure",60,2,"CIEB summarization"
2,"digital resouces",1569,1593,13,"distribution",60,2,"CIEB summarization"
2,"digital resouces",1569,1593,19,"material",60,2,"CIEB summarization"
2,"digital resouces",1569,1593,20,"infrastructure",60,2,"CIEB summarization"
1,"paper-based material",1596,1615,13,"distribution",60,2,"CIEB summarization"
1,"paper-based material",1596,1615,19,"material",60,2,"CIEB summarization"
54,"num of access",97,193,12,"assess",61,2,"CIEB summarization"
54,"num of access",97,193,18,"vision",61,2,"CIEB summarization"
54,"num of access",97,193,19,"material",61,2,"CIEB summarization"
15,"academic achievements",194,326,12,"assess",61,2,"CIEB summarization"
15,"academic achievements",194,326,18,"vision",61,2,"CIEB summarization"
16,"num of downloads",413,452,12,"assess",61,2,"CIEB summarization"
16,"num of downloads",413,452,18,"vision",61,2,"CIEB summarization"
16,"num of downloads",413,452,19,"material",61,2,"CIEB summarization"
54,"num of access",454,534,12,"assess",61,2,"CIEB summarization"
54,"num of access",454,534,18,"vision",61,2,"CIEB summarization"
54,"num of access",454,534,19,"material",61,2,"CIEB summarization"
18,"learning contents",635,714,14,"development",61,2,"CIEB summarization"
18,"learning contents",635,714,19,"material",61,2,"CIEB summarization"
33,"trainning courses",715,835,8,"training",61,2,"CIEB summarization"
33,"trainning courses",715,835,13,"distribution",61,2,"CIEB summarization"
33,"trainning courses",715,835,17,"expertise",61,2,"CIEB summarization"
54,"num of access",940,1017,12,"assess",61,2,"CIEB summarization"
54,"num of access",940,1017,18,"vision",61,2,"CIEB summarization"
54,"num of access",940,1017,19,"material",61,2,"CIEB summarization"
55,"media access",1019,1267,12,"assess",61,2,"CIEB summarization"
55,"media access",1019,1267,18,"vision",61,2,"CIEB summarization"
55,"media access",1019,1267,19,"material",61,2,"CIEB summarization"
23,"free Internet access",57,174,13,"distribution",62,2,"CIEB summarization"
23,"free Internet access",57,174,20,"infrastructure",62,2,"CIEB summarization"
23,"free Internet access",319,373,13,"distribution",62,2,"CIEB summarization"
23,"free Internet access",319,373,20,"infrastructure",62,2,"CIEB summarization"
24,"equipment for teaching",374,490,13,"distribution",62,2,"CIEB summarization"
24,"equipment for teaching",374,490,20,"infrastructure",62,2,"CIEB summarization"
25,"equipment for students",493,571,13,"distribution",62,2,"CIEB summarization"
25,"equipment for students",493,571,20,"infrastructure",62,2,"CIEB summarization"
3,"learning mobile apps",862,914,13,"distribution",62,2,"CIEB summarization"
3,"learning mobile apps",862,914,14,"development",62,2,"CIEB summarization"
3,"learning mobile apps",862,914,19,"material",62,2,"CIEB summarization"
3,"learning mobile apps",862,914,20,"infrastructure",62,2,"CIEB summarization"
37,"Google products",915,975,13,"distribution",62,2,"CIEB summarization"
37,"Google products",915,975,19,"material",62,2,"CIEB summarization"
37,"Google products",915,975,20,"infrastructure",62,2,"CIEB summarization"
13,"education TV",976,1026,13,"distribution",62,2,"CIEB summarization"
13,"education TV",976,1026,19,"material",62,2,"CIEB summarization"
13,"education TV",976,1026,20,"infrastructure",62,2,"CIEB summarization"
23,"free Internet access",1056,1127,13,"distribution",62,2,"CIEB summarization"
23,"free Internet access",1056,1127,20,"infrastructure",62,2,"CIEB summarization"
25,"equipment for students",1128,1264,13,"distribution",62,2,"CIEB summarization"
25,"equipment for students",1128,1264,20,"infrastructure",62,2,"CIEB summarization"
24,"equipment for teaching",1265,1390,13,"distribution",62,2,"CIEB summarization"
24,"equipment for teaching",1265,1390,20,"infrastructure",62,2,"CIEB summarization"
31,"training groups",49,162,8,"training",63,2,"CIEB summarization"
31,"training groups",49,162,15,"collaboration",63,2,"CIEB summarization"
31,"training groups",49,162,17,"expertise",63,2,"CIEB summarization"
29,"training material",163,293,8,"training",63,2,"CIEB summarization"
29,"training material",163,293,13,"distribution",63,2,"CIEB summarization"
29,"training material",163,293,17,"expertise",63,2,"CIEB summarization"
29,"training material",163,293,19,"material",63,2,"CIEB summarization"
30,"training event",297,351,8,"training",63,2,"CIEB summarization"
30,"training event",297,351,13,"distribution",63,2,"CIEB summarization"
30,"training event",297,351,17,"expertise",63,2,"CIEB summarization"
33,"trainning courses",372,482,8,"training",63,2,"CIEB summarization"
33,"trainning courses",372,482,13,"distribution",63,2,"CIEB summarization"
33,"trainning courses",372,482,17,"expertise",63,2,"CIEB summarization"
30,"training event",530,563,8,"training",63,2,"CIEB summarization"
30,"training event",530,563,13,"distribution",63,2,"CIEB summarization"
30,"training event",530,563,17,"expertise",63,2,"CIEB summarization"
68,"partnership with private institutions",768,789,9,"partnership",63,2,"CIEB summarization"
68,"partnership with private institutions",768,789,15,"collaboration",63,2,"CIEB summarization"
68,"partnership with private institutions",768,789,18,"vision",63,2,"CIEB summarization"
33,"trainning courses",791,909,8,"training",63,2,"CIEB summarization"
33,"trainning courses",791,909,13,"distribution",63,2,"CIEB summarization"
33,"trainning courses",791,909,17,"expertise",63,2,"CIEB summarization"
33,"trainning courses",1112,1250,8,"training",63,2,"CIEB summarization"
33,"trainning courses",1112,1250,13,"distribution",63,2,"CIEB summarization"
33,"trainning courses",1112,1250,17,"expertise",63,2,"CIEB summarization"
29,"training material",1112,1250,8,"training",63,2,"CIEB summarization"
29,"training material",1112,1250,13,"distribution",63,2,"CIEB summarization"
29,"training material",1112,1250,17,"expertise",63,2,"CIEB summarization"
29,"training material",1112,1250,19,"material",63,2,"CIEB summarization"
30,"training event",1112,1250,8,"training",63,2,"CIEB summarization"
30,"training event",1112,1250,13,"distribution",63,2,"CIEB summarization"
30,"training event",1112,1250,17,"expertise",63,2,"CIEB summarization"
51,"ed-tech adoption",1357,1498,12,"assess",63,2,"CIEB summarization"
51,"ed-tech adoption",1357,1498,17,"expertise",63,2,"CIEB summarization"
51,"ed-tech adoption",1357,1498,18,"vision",63,2,"CIEB summarization"
33,"trainning courses",1535,1740,8,"training",63,2,"CIEB summarization"
33,"trainning courses",1535,1740,13,"distribution",63,2,"CIEB summarization"
33,"trainning courses",1535,1740,17,"expertise",63,2,"CIEB summarization"
29,"training material",1535,1740,8,"training",63,2,"CIEB summarization"
29,"training material",1535,1740,13,"distribution",63,2,"CIEB summarization"
29,"training material",1535,1740,17,"expertise",63,2,"CIEB summarization"
29,"training material",1535,1740,19,"material",63,2,"CIEB summarization"
37,"Google products",72,89,13,"distribution",64,2,"CIEB summarization"
37,"Google products",72,89,19,"material",64,2,"CIEB summarization"
37,"Google products",72,89,20,"infrastructure",64,2,"CIEB summarization"
3,"learning mobile apps",90,211,13,"distribution",64,2,"CIEB summarization"
3,"learning mobile apps",90,211,14,"development",64,2,"CIEB summarization"
3,"learning mobile apps",90,211,19,"material",64,2,"CIEB summarization"
3,"learning mobile apps",90,211,20,"infrastructure",64,2,"CIEB summarization"
23,"free Internet access",90,211,13,"distribution",64,2,"CIEB summarization"
23,"free Internet access",90,211,20,"infrastructure",64,2,"CIEB summarization"
13,"education TV",212,257,13,"distribution",64,2,"CIEB summarization"
13,"education TV",212,257,19,"material",64,2,"CIEB summarization"
13,"education TV",212,257,20,"infrastructure",64,2,"CIEB summarization"
36,"video/livestream platforms",212,257,13,"distribution",64,2,"CIEB summarization"
36,"video/livestream platforms",212,257,19,"material",64,2,"CIEB summarization"
36,"video/livestream platforms",212,257,20,"infrastructure",64,2,"CIEB summarization"
37,"Google products",278,387,13,"distribution",64,2,"CIEB summarization"
37,"Google products",278,387,19,"material",64,2,"CIEB summarization"
37,"Google products",278,387,20,"infrastructure",64,2,"CIEB summarization"
46,"learning platforms",388,626,13,"distribution",64,2,"CIEB summarization"
46,"learning platforms",388,626,14,"development",64,2,"CIEB summarization"
46,"learning platforms",388,626,19,"material",64,2,"CIEB summarization"
46,"learning platforms",388,626,20,"infrastructure",64,2,"CIEB summarization"
37,"Google products",649,668,13,"distribution",64,2,"CIEB summarization"
37,"Google products",649,668,19,"material",64,2,"CIEB summarization"
37,"Google products",649,668,20,"infrastructure",64,2,"CIEB summarization"
3,"learning mobile apps",669,722,13,"distribution",64,2,"CIEB summarization"
3,"learning mobile apps",669,722,14,"development",64,2,"CIEB summarization"
3,"learning mobile apps",669,722,19,"material",64,2,"CIEB summarization"
3,"learning mobile apps",669,722,20,"infrastructure",64,2,"CIEB summarization"
13,"education TV",725,781,13,"distribution",64,2,"CIEB summarization"
13,"education TV",725,781,19,"material",64,2,"CIEB summarization"
13,"education TV",725,781,20,"infrastructure",64,2,"CIEB summarization"
40,"education radio",725,781,13,"distribution",64,2,"CIEB summarization"
40,"education radio",725,781,19,"material",64,2,"CIEB summarization"
40,"education radio",725,781,20,"infrastructure",64,2,"CIEB summarization"
37,"Google products",811,882,13,"distribution",64,2,"CIEB summarization"
37,"Google products",811,882,19,"material",64,2,"CIEB summarization"
37,"Google products",811,882,20,"infrastructure",64,2,"CIEB summarization"
36,"video/livestream platforms",883,902,13,"distribution",64,2,"CIEB summarization"
36,"video/livestream platforms",883,902,19,"material",64,2,"CIEB summarization"
36,"video/livestream platforms",883,902,20,"infrastructure",64,2,"CIEB summarization"
13,"education TV",904,913,13,"distribution",64,2,"CIEB summarization"
13,"education TV",904,913,19,"material",64,2,"CIEB summarization"
13,"education TV",904,913,20,"infrastructure",64,2,"CIEB summarization"
42,"social media",915,928,15,"collaboration",64,2,"CIEB summarization"
42,"social media",915,928,19,"material",64,2,"CIEB summarization"
42,"social media",915,928,20,"infrastructure",64,2,"CIEB summarization"
43,"interactive materials",930,1150,13,"distribution",64,2,"CIEB summarization"
43,"interactive materials",930,1150,14,"development",64,2,"CIEB summarization"
43,"interactive materials",930,1150,19,"material",64,2,"CIEB summarization"
37,"Google products",1184,1205,13,"distribution",64,2,"CIEB summarization"
37,"Google products",1184,1205,19,"material",64,2,"CIEB summarization"
37,"Google products",1184,1205,20,"infrastructure",64,2,"CIEB summarization"
44,"Microsoft products",1209,1255,13,"distribution",64,2,"CIEB summarization"
44,"Microsoft products",1209,1255,19,"material",64,2,"CIEB summarization"
44,"Microsoft products",1209,1255,20,"infrastructure",64,2,"CIEB summarization"
61,"training in innovative pedagogical practices",70,175,8,"training",65,2,"CIEB summarization"
61,"training in innovative pedagogical practices",70,175,17,"expertise",65,2,"CIEB summarization"
24,"equipment for teaching",290,449,13,"distribution",65,2,"CIEB summarization"
24,"equipment for teaching",290,449,20,"infrastructure",65,2,"CIEB summarization"
23,"free Internet access",478,524,13,"distribution",65,2,"CIEB summarization"
23,"free Internet access",478,524,20,"infrastructure",65,2,"CIEB summarization"
36,"video/livestream platforms",527,640,13,"distribution",65,2,"CIEB summarization"
36,"video/livestream platforms",527,640,19,"material",65,2,"CIEB summarization"
36,"video/livestream platforms",527,640,20,"infrastructure",65,2,"CIEB summarization"
24,"equipment for teaching",1193,1300,13,"distribution",65,2,"CIEB summarization"
24,"equipment for teaching",1193,1300,20,"infrastructure",65,2,"CIEB summarization"
25,"equipment for students",1301,1341,13,"distribution",65,2,"CIEB summarization"
25,"equipment for students",1301,1341,20,"infrastructure",65,2,"CIEB summarization"
24,"equipment for teaching",1342,1477,13,"distribution",65,2,"CIEB summarization"
24,"equipment for teaching",1342,1477,20,"infrastructure",65,2,"CIEB summarization"
46,"learning platforms",1478,1543,13,"distribution",65,2,"CIEB summarization"
46,"learning platforms",1478,1543,14,"development",65,2,"CIEB summarization"
46,"learning platforms",1478,1543,19,"material",65,2,"CIEB summarization"
46,"learning platforms",1478,1543,20,"infrastructure",65,2,"CIEB summarization"
18,"learning contents",1544,1613,14,"development",65,2,"CIEB summarization"
18,"learning contents",1544,1613,19,"material",65,2,"CIEB summarization"
64,"hire teachers",1773,1819,17,"expertise",65,2,"CIEB summarization"
33,"trainning courses",1821,1854,8,"training",65,2,"CIEB summarization"
33,"trainning courses",1821,1854,13,"distribution",65,2,"CIEB summarization"
33,"trainning courses",1821,1854,17,"expertise",65,2,"CIEB summarization"
24,"equipment for teaching",1856,1939,13,"distribution",65,2,"CIEB summarization"
